index_label,longitude,latitude,time,d2m,t2m,skt,stl1,stl2,stl3,stl4
1554,100.5,30.5,2020-03-05 18:00:00,261.66982502419467,266.68742362851856,256.9301883020582,271.6014763822473,271.78637271727604,272.1406348333539,273.79515569796126
1555,100.5,30.5,2020-03-05 19:00:00,261.6646002106644,266.1891689265902,256.72701005311507,271.5020396600043,271.7847392293649,272.14092291020125,273.79481109655933
1556,100.5,30.5,2020-03-05 20:00:00,261.4590908784744,265.2585367738265,256.52383180417195,271.3981835278839,271.78269736947595,272.141499063896,273.79463879585836
1557,100.5,30.5,2020-03-05 21:00:00,261.183046563626,264.4021325096182,256.3643605041294,271.28714585471255,271.7786136496981,272.14178714074336,273.7942941944564
1558,100.5,30.5,2020-03-05 22:00:00,260.9540255705499,263.8611967717705,256.2745840685499,271.1716887716637,271.7745299299202,272.1420752175908,273.79394959305455
1559,100.5,30.5,2020-03-05 23:00:00,260.80076437366245,263.1959293205924,256.2084330107545,271.04407831145187,271.77003783816457,272.14236329443816,273.7936049916526
1560,100.5,30.5,2020-03-06 00:00:00,260.86868694955575,263.20056856362714,256.3537290841266,270.89879021173016,271.76350388651997,272.1426513712855,273.7932603902507
1561,100.5,30.5,2020-03-06 01:00:00,260.9409635367242,263.7275865723707,261.46744210549105,271.0186667046564,271.7586034227865,272.1429394481329,273.79291578884875
1562,100.5,30.5,2020-03-06 02:00:00,261.3249873311979,266.7839198836406,268.35896480510763,271.17721303401055,271.75411133103086,272.14322752498026,273.79257118744687
1563,100.5,30.5,2020-03-06 03:00:00,263.05440060971193,270.3700547494749,274.8665751157329,271.37884860966994,271.7532945870753,272.14351560182763,273.79222658604493
1564,100.5,30.5,2020-03-06 04:00:00,263.9905130338824,273.2380347935354,278.37730625444743,271.56446382452356,271.75288621509753,272.141499063896,273.791881984643
1565,100.5,30.5,2020-03-06 05:00:00,263.8546678820958,275.2533219678154,280.5177654816852,271.745107203265,271.7524778431197,272.14178714074336,273.7915373832411
1566,100.5,30.5,2020-03-06 06:00:00,262.8584701023274,276.63210499773254,282.067590264321,271.9185690409555,271.75451970300867,272.14178714074336,273.7911927818392
1567,100.5,30.5,2020-03-06 07:00:00,261.9014584240359,277.5367573895019,282.31683799994306,272.06882897678935,271.75696993487537,272.1420752175908,273.79084818043725
1568,100.5,30.5,2020-03-06 08:00:00,261.203945817747,277.6740789833294,281.25960234410536,272.1804190761954,271.761462026631,272.1420752175908,273.7903312783344
1569,100.5,30.5,2020-03-06 09:00:00,261.3188917154126,277.5692320907449,280.5437533972477,272.2831703558465,271.76432063047554,272.1420752175908,273.7899866769325
1570,100.5,30.5,2020-03-06 10:00:00,262.1461538577028,276.3741630850024,278.2674482477515,272.32625960215177,271.77085458212014,272.14236329443816,273.78964207553054
1571,100.5,30.5,2020-03-06 11:00:00,262.6512191656273,274.3106277831614,275.0721159024544,272.31410622498873,271.7728964420091,272.14236329443816,273.78929747412866
1572,100.5,30.5,2020-03-06 12:00:00,261.17346773882053,273.5794830808904,271.04398899026853,272.2494723555308,271.77657178980917,272.1426513712855,273.7889528727267
1573,100.5,30.5,2020-03-06 13:00:00,261.26577277785503,272.513385031513,265.5699889576968,272.1373298298901,271.7810638815648,272.1429394481329,273.7884359706238
1574,100.5,30.5,2020-03-06 14:00:00,261.31976251766764,271.0947045114973,261.4839798699399,272.0146912057904,271.78310574145377,272.1429394481329,273.78809136922195
1575,100.5,30.5,2020-03-06 15:00:00,261.3206333199227,269.76788100356896,259.4262094649464,271.9058632375578,271.7835141134315,272.14322752498026,273.78774676782
1576,100.5,30.5,2020-03-06 16:00:00,261.306700483842,268.6526069780236,258.50718226914563,271.80145467920266,271.7859643452983,272.14351560182763,273.7874021664181
1577,100.5,30.5,2020-03-06 17:00:00,261.2962508567815,267.5948595661087,258.01931821790436,271.69870339955156,271.7843308573871,272.14351560182763,273.78688526431523
1578,100.5,30.5,2020-03-06 18:00:00,261.2797056139357,266.57515394707843,257.7547139867226,271.59705697236984,271.78269736947595,272.143803678675,273.7865406629133
1579,100.5,30.5,2020-03-06 19:00:00,261.26403117334496,266.9008288081154,257.6318620222454,271.4937532664841,271.78269736947595,272.14409175552237,273.78619606151136
1580,100.5,30.5,2020-03-06 20:00:00,261.203945817747,266.0481359383349,257.5101913266574,271.3865825769555,271.780655509587,272.14437983236974,273.7856791594085
1581,100.5,30.5,2020-03-06 21:00:00,261.0872583155713,265.3262697221333,257.37788921106653,271.2749924775495,271.77657178980917,272.14466790921716,273.7853345580066
1582,100.5,30.5,2020-03-06 22:00:00,260.87129935632083,264.57192880468875,257.2420432888081,271.15401113215387,271.7741215579424,272.14466790921716,273.7848176559037
1583,100.5,30.5,2020-03-06 23:00:00,260.4768259347867,263.59768776739867,257.12155386210924,271.01811427842176,271.76717923432005,272.14495598606453,273.78636836221233
1584,100.5,30.5,2020-03-07 00:00:00,260.1084765809038,263.2376825079048,257.1995176087967,270.8568058178942,271.76187039860883,272.1452440629119,273.7860237608104
1585,100.5,30.5,2020-03-07 01:00:00,260.5551981377405,265.21214434347934,262.74557504360985,271.07225204942074,271.7565615628976,272.14553213975927,273.78550685870755
1586,100.5,30.5,2020-03-07 02:00:00,261.50524339799165,268.9124045879676,269.90406451218655,271.24902844451935,271.75411133103086,272.14466790921716,273.7851622573056
1587,100.5,30.5,2020-03-07 03:00:00,263.64132132961043,272.37977483211324,277.10626092966385,271.47441834827015,271.7524778431197,272.14466790921716,273.78464535520277
1588,100.5,30.5,2020-03-07 04:00:00,264.37366602610103,274.8107381823036,280.0948712193502,271.6650053992359,271.75288621509753,272.1429394481329,273.78412845309987
1589,100.5,30.5,2020-03-07 05:00:00,264.2891982073619,276.5662277466396,281.9565509887358,271.85448759773226,271.75288621509753,272.14322752498026,273.78378385169793
1590,100.5,30.5,2020-03-07 06:00:00,262.83060443016603,278.1955299004313,283.5122821158176,272.0417600912899,271.7573783068532,272.14322752498026,273.7832669495951
1591,100.5,30.5,2020-03-07 07:00:00,260.54823171970014,279.84617257218275,284.0497594604054,272.2163267814498,271.761462026631,272.14351560182763,273.78292234819315
1592,100.5,30.5,2020-03-07 08:00:00,260.2269056875895,279.77287253223426,283.32446036243414,272.36161488117153,271.7639122584978,272.14553213975927,273.7824054460903
1593,100.5,30.5,2020-03-07 09:00:00,261.0907415245915,279.1326569934437,281.847874250929,272.4743098330469,271.7704462101424,272.14553213975927,273.7818885439874
1594,100.5,30.5,2020-03-07 10:00:00,261.25009833726426,277.8856284657124,279.36012197026525,272.52789517781116,271.7753466738758,272.14582021660664,273.7813716418845
1595,100.5,30.5,2020-03-07 11:00:00,261.38158947777566,276.0345704948613,275.9391672671302,272.5113223907707,271.7818806255204,272.14582021660664,273.7810270404826
1596,100.5,30.5,2020-03-07 12:00:00,262.2880946252747,273.12390941488144,271.79055092824547,272.4356399966191,271.78637271727604,272.146108293454,273.7805101383797
1597,100.5,30.5,2020-03-07 13:00:00,261.635863736248,272.9411232393137,267.6809164627045,272.3257071759171,271.7912731810095,272.146108293454,273.7799932362769
1598,100.5,30.5,2020-03-07 14:00:00,261.7325227865577,271.63471240073807,263.7083091883112,272.19643943700123,271.7937234128762,272.14437983236974,273.7813716418845
1599,100.5,30.5,2020-03-07 15:00:00,261.8553059045187,270.53985104454546,261.66707654776656,272.08319205889114,271.7961736447429,272.14437983236974,273.7810270404826
1600,100.5,30.5,2020-03-07 16:00:00,261.98853864954015,269.69458096362047,261.21228802542294,271.98762232029094,271.79821550463186,272.1463963703014,273.7805101383797
1601,100.5,30.5,2020-03-07 17:00:00,262.12873781260197,268.8790020381177,260.6299224630454,271.8865283193439,271.799848992543,272.1463963703014,273.78033783767876
1602,100.5,30.5,2020-03-07 18:00:00,262.23845889673726,268.09589781385785,260.0062124895456,271.7837770396928,271.80107410847637,272.1463963703014,273.7799932362769
1603,100.5,30.5,2020-03-07 19:00:00,263.15715527580693,268.20538394947715,259.6589194361196,271.68213061251106,271.8002573645208,272.1463963703014,273.779476334174
1604,100.5,30.5,2020-03-07 20:00:00,263.14583484649137,267.3703202032285,259.41675931383276,271.57827448039063,271.7990322485874,272.1463963703014,273.77878713137017
1605,100.5,30.5,2020-03-07 21:00:00,263.1049071405044,266.80897179602806,259.8904481384036,271.48767657790256,271.7978071326541,272.1463963703014,273.77844252996823
1606,100.5,30.5,2020-03-07 22:00:00,263.0126021014699,266.0499916355488,259.4923605227418,271.3794010359046,271.79576527276515,272.1463963703014,273.7777533271644
1607,100.5,30.5,2020-03-07 23:00:00,262.9899612428388,265.5777166946148,259.5195297071935,271.2722303463761,271.79168155298726,272.146108293454,273.7772364250615
1608,100.5,30.5,2020-03-08 00:00:00,263.01956851951024,265.29657856671116,259.7262517628042,271.1672693617862,271.7871894612316,272.146108293454,273.7786148306692
1609,100.5,30.5,2020-03-08 01:00:00,263.6979234761882,267.5215595261602,265.1919829131515,271.2517905756928,271.7847392293649,272.14582021660664,273.7780979285663
1610,100.5,30.5,2020-03-08 02:00:00,264.4590046470952,271.50945283880077,272.74501619072237,271.44182520042386,271.7818806255204,272.14553213975927,273.77758102646345
1611,100.5,30.5,2020-03-08 03:00:00,264.49993235308216,274.3087720859475,279.31168994580787,271.66942480911337,271.78269736947595,272.14726060084354,273.7768918236596
1612,100.5,30.5,2020-03-08 04:00:00,263.7902285152227,276.5745783841021,281.23715823521053,271.85448759773226,271.7835141134315,272.14697252399617,273.77637492155674
1613,100.5,30.5,2020-03-08 05:00:00,262.5023119800151,278.50543133515026,283.4059679157892,272.0616474357385,271.78678108925385,272.1463963703014,273.77585801945384
1614,100.5,30.5,2020-03-08 06:00:00,261.00279049683223,279.82204850840225,284.58014919165805,272.26162573269386,271.7900480650761,272.146108293454,273.77516881665
1615,100.5,30.5,2020-03-08 07:00:00,260.76767388797083,280.22195125799465,284.5305358983115,272.44282153766994,271.79535690078734,272.14726060084354,273.7746519145471
1616,100.5,30.5,2020-03-08 08:00:00,260.28263703191226,279.91576121770345,283.07875643347967,272.5853475062182,271.8006657364986,272.14697252399617,273.7760303201548
1617,100.5,30.5,2020-03-08 09:00:00,259.5337470925759,279.2375038860282,281.74982893312506,272.70853855655264,271.8063829441876,272.146108293454,273.7755134180519
1618,100.5,30.5,2020-03-08 10:00:00,258.73086741342684,278.0238779081469,279.47943012807485,272.7726199997759,271.8145503837433,272.1478367545383,273.7748242152481
1619,100.5,30.5,2020-03-08 11:00:00,258.89980305090506,276.60798093395204,276.32898600056757,272.75107537662325,271.82026759143235,272.14697252399617,273.7743073131452
1620,100.5,30.5,2020-03-08 12:00:00,259.68352508044313,274.92393571235067,272.285502592822,272.6455619657987,271.82680154307695,272.1463963703014,273.7736181103414
1621,100.5,30.5,2020-03-08 13:00:00,260.1485334846357,274.3384632413697,266.5256354890629,272.4754146855163,271.8300685188992,272.1478367545383,273.77292890753756
1622,100.5,30.5,2020-03-08 14:00:00,260.8582373224952,273.2899943155242,263.7874542038879,272.343384815427,271.83619409856607,272.14697252399617,273.77241200543466
1623,100.5,30.5,2020-03-08 15:00:00,261.65763379262404,272.1478126803775,262.6368983058031,272.2340044209597,271.838235958455,272.146108293454,273.77379041104234
1624,100.5,30.5,2020-03-08 16:00:00,262.4021697206852,269.82540761719946,262.7432125058314,272.14340651847164,271.83986944636615,272.14726060084354,273.77310120823853
1625,100.5,30.5,2020-03-08 17:00:00,263.10229473373926,269.182408532588,262.4797895435389,272.04673192740205,271.8415029342773,272.14668444714874,273.77241200543466
1626,100.5,30.5,2020-03-08 18:00:00,263.73885118217515,269.04879833318824,262.0852457345448,271.95005733633246,271.84272805021067,272.1478367545383,273.77172280263085
1627,100.5,30.5,2020-03-08 19:00:00,265.61543004179134,268.8882805241871,261.3067895365593,271.84509635174265,271.843953166144,272.14697252399617,273.77120590052795
1628,100.5,30.5,2020-03-08 20:00:00,265.17915811201516,267.67743809212664,260.5614088674715,271.73295382610195,271.84272805021067,272.1478367545383,273.77241200543466
1629,100.5,30.5,2020-03-08 21:00:00,264.7315657529234,266.7690743059295,260.13615206735807,271.62357343163467,271.8431364221884,272.14898906192775,273.77172280263085
1630,100.5,30.5,2020-03-08 22:00:00,264.229112851764,265.4951381685969,260.2436475362756,271.5224794306876,271.8415029342773,272.1478367545383,273.771033599827
1631,100.5,30.5,2020-03-08 23:00:00,263.9417481076,264.9532745821423,260.00384995176717,271.40867962634286,271.8378275864772,272.1478367545383,273.77051669772413
1632,100.5,30.5,2020-03-09 00:00:00,263.30867486818426,264.2026450591255,260.51652064968175,271.31034775656923,271.8349689826327,272.1487009850804,273.76982749492026
1633,100.5,30.5,2020-03-09 01:00:00,265.15477564887397,266.7384553019004,266.4949224979436,271.39542139671045,271.83292712274374,272.1478367545383,273.771033599827
1634,100.5,30.5,2020-03-09 02:00:00,265.49177612157536,269.71313793575933,271.85670198604095,271.50977362728986,271.83047689087704,272.148412908233,273.77034439702317
1635,100.5,30.5,2020-03-09 03:00:00,265.6476497252279,273.25009682542566,277.5386053431125,271.70809464554117,271.8300685188992,272.1492771387752,273.7696551942193
1636,100.5,30.5,2020-03-09 04:00:00,264.6558059567347,275.98353882147944,280.9501098951339,271.9152544835474,271.8312936348326,272.1478367545383,273.7689659914155
1637,100.5,30.5,2020-03-09 05:00:00,262.9342298985161,277.87634997964295,283.42250568023803,272.1307007150739,271.83456061065493,272.148412908233,273.7681044879107
1638,100.5,30.5,2020-03-09 06:00:00,261.08551671106125,278.61770101659033,284.14898604709856,272.32515474968244,271.838235958455,272.14898906192775,273.7694828935184
1639,100.5,30.5,2020-03-09 07:00:00,258.7831155487294,279.858234604073,283.9292700337066,272.5063505546585,271.84191130625504,272.14956521562254,273.76862139001355
1640,100.5,30.5,2020-03-09 08:00:00,257.47778296842097,279.5121470736833,283.057493593474,272.65661049049237,271.8480368859219,272.1498532924699,273.76793218720974
1641,100.5,30.5,2020-03-09 09:00:00,257.40028156772223,278.50450348654334,280.9371159373527,272.754942360266,271.8541624655887,272.15042944616465,273.7672429844059
1642,100.5,30.5,2020-03-09 10:00:00,257.6258193517782,277.43283834552426,278.76712498788476,272.8118422624384,271.86151316118884,272.150717523012,273.76844908931264
1643,100.5,30.5,2020-03-09 11:00:00,258.0081015417417,276.120860415307,275.7903273870905,272.78311609823487,271.86804711283344,272.1492771387752,273.7675875858078
1644,100.5,30.5,2020-03-09 12:00:00,258.4513398895583,274.6029000943484,271.61572313264327,272.6599250479005,271.8725392045891,272.14956521562254,273.766898383004
1645,100.5,30.5,2020-03-09 13:00:00,258.9111234802206,272.789883916382,266.098016151171,272.4803865216284,271.87743966832255,272.1498532924699,273.7660368794992
1646,100.5,30.5,2020-03-09 14:00:00,259.33520417842624,271.3025425994525,263.63979559273736,272.34725179906974,271.87988990018926,272.1501413693173,273.7672429844059
1647,100.5,30.5,2020-03-09 15:00:00,259.6661090353423,270.156649569878,262.09233334788,272.22129861756196,271.88274850403377,272.15042944616465,273.76655378160206
1648,100.5,30.5,2020-03-09 16:00:00,260.01965475088946,269.46725805491945,261.2205569076474,272.1025269771051,271.8851987359005,272.15042944616465,273.7656922780973
1649,100.5,30.5,2020-03-09 17:00:00,260.462893098706,268.9485906836384,260.7586807719686,271.9870698940563,271.8856071078783,272.150717523012,273.7648307745925
1650,100.5,30.5,2020-03-09 18:00:00,261.0280437622285,268.353839726588,260.4952578096761,271.8738225159462,271.8856071078783,272.1510055998594,273.7660368794992
1651,100.5,30.5,2020-03-09 19:00:00,261.06548825919526,267.5150645859116,260.3700433074205,271.7633372690095,271.8868322238116,272.1510055998594,273.7651753759944
1652,100.5,30.5,2020-03-09 20:00:00,261.3955223138563,266.63360840931585,260.1207955717984,271.6495374646648,271.8847903639227,272.1510055998594,273.7643138724896
1653,100.5,30.5,2020-03-09 21:00:00,261.4051011386618,265.4209102800415,259.90462336507403,271.534080381616,271.88234013205596,272.1510055998594,273.7634523689848
1654,100.5,30.5,2020-03-09 22:00:00,261.46170328523954,264.54316549787353,260.0381067495541,271.4219378559752,271.87988990018926,272.1510055998594,273.76448617319056
1655,100.5,30.5,2020-03-09 23:00:00,261.6463133633085,264.2026450591255,260.63110373193456,271.31973900255883,271.87743966832255,272.1510055998594,273.7641415717886
1656,100.5,30.5,2020-03-10 00:00:00,262.03294956454727,264.02913736962716,261.2430010165423,271.22085470655054,271.8729475765669,272.153022137791,273.76328006828385
1657,100.5,30.5,2020-03-10 01:00:00,262.27329098693895,265.8560712766977,266.31182582011695,271.29653710070215,271.86845548481125,272.15273406094366,273.76241856477907
1658,100.5,30.5,2020-03-10 02:00:00,262.8027387580047,269.79386076456336,271.89450259049545,271.4368533643117,271.86559688096673,272.15273406094366,273.7634523689848
1659,100.5,30.5,2020-03-10 03:00:00,263.48370612144777,273.4950488576586,278.30288631442755,271.6743966452255,271.86478013701117,272.1524459840963,273.76259086548004
1660,100.5,30.5,2020-03-10 04:00:00,263.1649924961023,276.55602141196323,281.83015521759097,271.901996253915,271.86723036887787,272.1521579072489,273.7617293619752
1661,100.5,30.5,2020-03-10 05:00:00,259.289051658909,278.9610050011592,284.4561159582916,272.1378822561248,271.868863856789,272.15186983040155,273.76276316618095
1662,100.5,30.5,2020-03-10 06:00:00,256.9370147680397,280.4223665570943,285.27355402962087,272.35111878271255,271.8725392045891,272.15186983040155,273.7617293619752
1663,100.5,30.5,2020-03-10 07:00:00,256.263013822637,280.7730933305187,285.2723727607316,272.55164950590256,271.876622924367,272.1533102146384,273.7608678584704
1664,100.5,30.5,2020-03-10 08:00:00,256.5825982502375,280.3750462781402,283.8749316648032,272.71185311396073,271.8831568760115,272.1521579072489,273.76190166267617
1665,100.5,30.5,2020-03-10 09:00:00,258.3302983761074,279.630911695372,282.32865068883507,272.8521693775703,271.8896908276561,272.15388636833313,273.7608678584704
1666,100.5,30.5,2020-03-10 10:00:00,260.5055624092031,278.08326021899126,279.8491672903957,272.9250896405485,271.8970415232563,272.1533102146384,273.76000635496564
1667,100.5,30.5,2020-03-10 11:00:00,261.9606729773788,275.8202374666575,276.2840977827778,272.87702855813103,271.90235035896757,272.153022137791,273.7610401591714
1668,100.5,30.5,2020-03-10 12:00:00,263.0134729037249,273.50247164651415,272.72965969516275,272.7648860324903,271.907250822701,272.1544625220279,273.76000635496564
1669,100.5,30.5,2020-03-10 13:00:00,262.83060443016603,273.13226005234395,269.4114753853885,272.6339610148704,271.91296803039,272.15417444518056,273.7589725507599
1670,100.5,30.5,2020-03-10 14:00:00,262.99954006764426,272.24802032992733,265.3030221887367,272.46989042316943,271.91705175016784,272.15388636833313,273.76000635496564
1671,100.5,30.5,2020-03-10 15:00:00,263.15628447355186,271.3229552688053,263.3976354704505,272.3350984219067,271.9195019820346,272.1533102146384,273.7589725507599
1672,100.5,30.5,2020-03-10 16:00:00,263.2529435238616,270.4210864228568,262.4467140146412,272.2135646502764,271.92154384192355,272.153022137791,273.75793874655415
1673,100.5,30.5,2020-03-10 17:00:00,263.29822524112376,269.6509720790942,261.9434934678403,272.0981075672276,271.92358570181244,272.1547505988753,273.7589725507599
1674,100.5,30.5,2020-03-10 18:00:00,263.3896594779032,269.16570725766303,261.6517200522069,271.9859650415869,271.9248108177458,272.15417444518056,273.75793874655415
1675,100.5,30.5,2020-03-10 19:00:00,263.70924390550374,269.39303016636404,261.6032880277495,271.8787943520583,271.9248108177458,272.15388636833313,273.7588002500589
1676,100.5,30.5,2020-03-10 20:00:00,263.83551023248486,268.99498311398554,261.52768681884044,271.77272851499913,271.9231773298347,272.15359829148576,273.7577664458532
1677,100.5,30.5,2020-03-10 21:00:00,263.91475323769373,268.5180689300169,261.5702124988518,271.66942480911337,271.92154384192355,272.15503867572266,273.75673264164743
1678,100.5,30.5,2020-03-10 22:00:00,264.0767224571316,268.40208785414904,263.0467986103569,271.6025812347167,271.9219522139013,272.1547505988753,273.7575941451522
1679,100.5,30.5,2020-03-10 23:00:00,264.3466711561947,268.2137345869396,264.1465599462059,271.54402405384025,271.9195019820346,272.1544625220279,273.75656034094646
1680,100.5,30.5,2020-03-11 00:00:00,264.5687257312305,268.4874499259878,265.1872578375947,271.49927752883093,271.9158266342345,272.15590290626477,273.75742184445124
1681,100.5,30.5,2020-03-11 01:00:00,265.4865513080451,270.79222586563395,270.01510378777175,271.5854560214415,271.9141931463234,272.1556148294174,273.7563880402455
1682,100.5,30.5,2020-03-11 02:00:00,265.2662383375194,273.6564945152667,275.3001007980708,271.7379256622141,271.91460151830114,272.1544625220279,273.7572495437503
1683,100.5,30.5,2020-03-11 03:00:00,264.1141669540984,276.25632631192065,280.51658421279603,271.95337189374055,271.91500989027895,272.15619098311214,273.75604343884356
1684,100.5,30.5,2020-03-11 04:00:00,263.1780545299279,277.92923735023874,281.95064464428975,272.12959586260456,271.9154182622567,272.15590290626477,273.7550096346378
1685,100.5,30.5,2020-03-11 05:00:00,261.0332685757587,279.8276156000439,283.64458423140843,272.33123143826396,271.92031872599017,272.15532675257003,273.75621573954453
1686,100.5,30.5,2020-03-11 06:00:00,260.81556801199815,281.1303150441917,285.5476084119162,272.564907735535,271.92399407379025,272.15503867572266,273.7550096346378
1687,100.5,30.5,2020-03-11 07:00:00,260.8617205315154,281.14144922747505,284.98178061398744,272.76433360625566,271.9309363974126,272.1547505988753,273.7558711381426
1688,100.5,30.5,2020-03-11 08:00:00,261.56707035809967,280.32123105893754,283.9611642937151,272.94884396863984,271.9358368611461,272.15647905995957,273.7546650332359
1689,100.5,30.5,2020-03-11 09:00:00,261.94935254806325,279.2913191052309,281.8407866375938,273.0924747896575,271.94318755674624,272.15619098311214,273.7555265367407
1690,100.5,30.5,2020-03-11 10:00:00,262.1818567501595,278.2576957570965,279.51368692586175,273.1814154134415,271.95094662432416,272.15590290626477,273.754320431834
1691,100.5,30.5,2020-03-11 11:00:00,262.6468651543521,276.92623300613343,276.77550564068673,273.03778459242386,271.9566638320132,272.15763136734904,273.7551819353388
1692,100.5,30.5,2020-03-11 12:00:00,263.30432085690904,275.6550804146217,273.3226566775432,272.91956537820164,271.96278941168003,272.1573432905017,273.75397583043207
1693,100.5,30.5,2020-03-11 13:00:00,263.508959386844,274.6975406522566,267.83802522496865,272.7184822287769,271.96809824739125,272.1573432905017,273.75276972552535
1694,100.5,30.5,2020-03-11 14:00:00,263.61606806421423,273.3929855108949,265.154182308697,272.5698795716471,271.97177359519134,272.1570552136543,273.75345892832917
1695,100.5,30.5,2020-03-11 15:00:00,263.7066314987386,272.1672975011233,264.00835148616903,272.4483458000168,271.9758573149692,272.1570552136543,273.75225282342245
1696,100.5,30.5,2020-03-11 16:00:00,263.72404754383945,270.93511455110314,263.5724632660527,272.3395178317842,271.9774908028803,272.1579194441964,273.7531143269273
1697,100.5,30.5,2020-03-11 17:00:00,263.94784372338535,271.0037753480169,264.6946687107966,272.2699121262141,271.9811661506804,272.1579194441964,273.7519082220206
1698,100.5,30.5,2020-03-11 18:00:00,264.35015436521485,270.725420765934,264.76200103748124,272.1870481910116,271.9823912666138,272.1579194441964,273.75225282342245
1699,100.5,30.5,2020-03-11 19:00:00,265.01893049708735,270.49253076559137,265.00297989087886,272.11633763297215,271.98361638254715,272.15763136734904,273.7510467185158
1700,100.5,30.5,2020-03-11 20:00:00,265.3681222013593,270.1380925977392,264.36627595959783,272.0318164190656,271.9840247545249,272.15763136734904,273.7517359213196
1701,100.5,30.5,2020-03-11 21:00:00,265.7399547642624,270.21232048629463,264.66277445078805,271.96663012337297,271.9848414984805,272.15763136734904,273.7503575157119
1702,100.5,30.5,2020-03-11 22:00:00,266.1143997339306,270.2206711237571,265.03487415088733,271.9069680900272,271.9852498704583,272.1573432905017,273.7512190192167
1703,100.5,30.5,2020-03-11 23:00:00,266.20235076168984,269.9154089320729,264.4973968062995,271.83183812211024,271.9840247545249,272.1573432905017,273.7498406136091
1704,100.5,30.5,2020-03-12 00:00:00,266.4252761389807,270.21695972932935,265.09630013312596,271.77770035111126,271.981982894636,272.1593598284333,273.7505298164129
1705,100.5,30.5,2020-03-12 01:00:00,266.81365394472954,271.61058833695756,269.92414608330307,271.84620120421204,271.981982894636,272.1593598284333,273.7493237115062
1706,100.5,30.5,2020-03-12 02:00:00,265.9846501979293,274.73929383956903,278.7470434167683,272.07380081290154,271.9844331265027,272.15907175158594,273.75001291431
1707,100.5,30.5,2020-03-12 03:00:00,264.41372292983294,277.48665356472696,281.39544826636387,272.24229081447993,271.98606661441386,272.1610882895175,273.7505298164129
1708,100.5,30.5,2020-03-12 04:00:00,262.71130452122526,279.92318400655904,283.7166416336499,272.44337396390466,271.9881084743028,272.1602240589754,273.7493237115062
1709,100.5,30.5,2020-03-12 05:00:00,262.68866366259414,281.60630137955343,285.76850569419736,272.68036481858377,271.993417310014,272.15993598212805,273.7498406136091
1710,100.5,30.5,2020-03-12 06:00:00,262.64860675886223,281.9301205433765,285.9078954231234,272.90796442727327,271.9995428896808,272.15993598212805,273.7484622080014
1711,100.5,30.5,2020-03-12 07:00:00,262.19491878398514,282.2418776753093,285.9279769942399,273.1758911510947,272.0040349814365,272.1596479052807,273.7491514108052
1712,100.5,30.5,2020-03-12 08:00:00,261.94412773453297,281.6359925349756,284.9451612784221,273.6018117780355,272.0150610248367,272.1596479052807,273.74777300519753
1713,100.5,30.5,2020-03-12 09:00:00,261.92584088717706,280.69144265310774,283.2571280357495,274.1376652256783,272.0256786962592,272.1596479052807,273.7484622080014
1714,100.5,30.5,2020-03-12 10:00:00,263.0866202931485,279.5845192650249,281.0268923729322,274.2067185050137,272.0371131116372,272.16137636636495,273.7470838023937
1715,100.5,30.5,2020-03-12 11:00:00,263.79632413100796,278.1175906174481,278.0772639565896,273.87802489537717,272.0485475270153,272.16137636636495,273.74760070449656
1716,100.5,30.5,2020-03-12 12:00:00,264.05495240075555,276.771282288774,274.1471823622076,273.1891493807271,272.05467310668206,272.16137636636495,273.74828990730043
1717,100.5,30.5,2020-03-12 13:00:00,264.2186632247035,275.6773487811883,268.1782306650594,272.92343236184445,272.0599819423933,272.16137636636495,273.74691150169275
1718,100.5,30.5,2020-03-12 14:00:00,264.4799039012162,274.74578877981764,265.5664451510292,272.7659908849597,272.06488240612674,272.16137636636495,273.74742840379565
1719,100.5,30.5,2020-03-12 15:00:00,264.8012299333268,273.8383528422275,264.4347895551717,272.6367231460438,272.06733263799345,272.16137636636495,273.74604999818797
1720,100.5,30.5,2020-03-12 16:00:00,265.11210633837686,272.7119446333988,263.9422004283736,272.522923341699,272.07182472974915,272.1616644432123,273.7465669002908
1721,100.5,30.5,2020-03-12 17:00:00,265.4107915118564,271.8657467038669,263.6894088860839,272.41575265217045,272.0746833335936,272.1628167506018,273.7451884946832
1722,100.5,30.5,2020-03-12 18:00:00,265.7251511259267,271.18377797776384,263.6764149283027,272.3185256348662,272.0750917055714,272.16310482744916,273.74570539678604
1723,100.5,30.5,2020-03-12 19:00:00,265.70425187180564,271.0316108062252,263.56183184604987,272.2207461913273,272.07550007754924,272.16310482744916,273.74622229888894
1724,100.5,30.5,2020-03-12 20:00:00,265.8383554190822,270.53706749872464,263.4566989149107,272.1284910101352,272.0771335654604,272.16339290429653,273.7446715925803
1725,100.5,30.5,2020-03-12 21:00:00,265.98639180243936,270.1835571794794,263.5488378882686,272.03955038635115,272.0771335654604,272.16339290429653,273.7451884946832
1726,100.5,30.5,2020-03-12 22:00:00,266.11352893167555,269.9497393305298,263.770916439439,271.9588961560874,272.0771335654604,272.1636809811439,273.74570539678604
1727,100.5,30.5,2020-03-12 23:00:00,266.1910303323743,269.6129302862095,263.46969287269195,271.868850679834,272.0750917055714,272.1636809811439,273.74432699117835
1728,100.5,30.5,2020-03-13 00:00:00,266.32339227514075,269.62220877227895,263.8583303372401,271.79427313815177,272.0730498456825,272.1639690579913,273.7446715925803
